date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:29	2522/2522	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:28%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Ffarmer-land-issues%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedd680	(from https://risis.in/farmer-land-issues/)
18:51:32	1366/1366	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:31%20GMT	https://risis.in/wp-json/wp/v2/pages/97	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/97.json	(from https://risis.in/matrimonial-issues/)
18:51:34	2456/2456	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:33%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fmatrimonial-issues%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed7b21.json	(from https://risis.in/matrimonial-issues/)
18:51:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:28%20GMT	https://risis.in/?p=97	C:/My%20Web%20Sites/risis/risis.in/indexb190.html	(from https://risis.in/matrimonial-issues/)
18:51:36	2522/2522	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:35%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fmatrimonial-issues%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed5602	(from https://risis.in/matrimonial-issues/)
18:51:38	1363/1363	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:36%20GMT	https://risis.in/wp-json/wp/v2/pages/95	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/95.json	(from https://risis.in/police-atrocities/)
18:51:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:31%20GMT	https://risis.in/?p=95	C:/My%20Web%20Sites/risis/risis.in/index5eda.html	(from https://risis.in/police-atrocities/)
18:51:39	2451/2451	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:38%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fpolice-atrocities%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed4831.json	(from https://risis.in/police-atrocities/)
18:51:41	2517/2517	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:40%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fpolice-atrocities%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed4894	(from https://risis.in/police-atrocities/)
18:51:43	1342/1342	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:42%20GMT	https://risis.in/wp-json/wp/v2/pages/99	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/99.json	(from https://risis.in/pil-issues/)
18:51:44	2416/2416	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:44%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fpil-issues%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed2438.json	(from https://risis.in/pil-issues/)
18:51:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:36%20GMT	https://risis.in/?p=99	C:/My%20Web%20Sites/risis/risis.in/index5401.html	(from https://risis.in/pil-issues/)
18:51:46	2482/2482	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:45%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fpil-issues%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedaa88	(from https://risis.in/pil-issues/)
18:51:48	1348/1348	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:47%20GMT	https://risis.in/wp-json/wp/v2/pages/107	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/107.json	(from https://risis.in/rti-issues/)
18:51:50	2416/2416	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:49%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Frti-issues%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8f0a.json	(from https://risis.in/rti-issues/)
18:51:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:41%20GMT	https://risis.in/?p=107	C:/My%20Web%20Sites/risis/risis.in/index5a24.html	(from https://risis.in/rti-issues/)
18:51:51	2482/2482	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:50%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Frti-issues%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedbcf7	(from https://risis.in/rti-issues/)
18:51:53	1369/1369	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:52%20GMT	https://risis.in/wp-json/wp/v2/pages/101	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/101.json	(from https://risis.in/illegal-detention/)
18:51:55	2451/2451	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:54%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fillegal-detention%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedb988.json	(from https://risis.in/illegal-detention/)
18:51:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:46%20GMT	https://risis.in/?p=101	C:/My%20Web%20Sites/risis/risis.in/index198a.html	(from https://risis.in/illegal-detention/)
18:51:57	2517/2517	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:51:56%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fillegal-detention%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8959	(from https://risis.in/illegal-detention/)
18:51:59	2741/2741	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:51:58%20GMT	https://risis.in/wp-json/wp/v2/pages/57	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/57.json	(from https://risis.in/hit-run/)
18:52:01	2610/2610	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:00%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fhit-run%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedcb9e.json	(from https://risis.in/hit-run/)
18:52:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:52%20GMT	https://risis.in/?p=57	C:/My%20Web%20Sites/risis/risis.in/index9787.html	(from https://risis.in/hit-run/)
18:52:02	2717/2717	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:01%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fhit-run%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed30a2	(from https://risis.in/hit-run/)
18:52:04	1479/1479	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:03%20GMT	https://risis.in/wp-json/wp/v2/pages/63	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/63.json	(from https://risis.in/intellectual-property/)
18:52:06	2634/2634	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:05%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fintellectual-property%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedffa0.json	(from https://risis.in/intellectual-property/)
18:52:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:51:57%20GMT	https://risis.in/?p=63	C:/My%20Web%20Sites/risis/risis.in/index2cce.html	(from https://risis.in/intellectual-property/)
18:52:08	2741/2741	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:07%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fintellectual-property%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embeda681	(from https://risis.in/intellectual-property/)
18:52:10	1455/1455	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:09%20GMT	https://risis.in/wp-json/wp/v2/pages/59	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/59.json	(from https://risis.in/corporate/)
18:52:11	2617/2617	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:10%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fcorporate%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8ba8.json	(from https://risis.in/corporate/)
18:52:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:03%20GMT	https://risis.in/?p=59	C:/My%20Web%20Sites/risis/risis.in/index1098.html	(from https://risis.in/corporate/)
18:52:13	2724/2724	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:12%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fcorporate%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedc334	(from https://risis.in/corporate/)
18:52:15	1471/1471	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:14%20GMT	https://risis.in/wp-json/wp/v2/pages/61	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/61.json	(from https://risis.in/weapons-law/)
18:52:16	2669/2669	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:16%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fweapons-law%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8ddc.json	(from https://risis.in/weapons-law/)
18:52:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:08%20GMT	https://risis.in/?p=61	C:/My%20Web%20Sites/risis/risis.in/index094d.html	(from https://risis.in/weapons-law/)
18:52:18	2776/2776	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:17%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fweapons-law%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedbb0a	(from https://risis.in/weapons-law/)
18:52:20	1478/1478	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:19%20GMT	https://risis.in/wp-json/wp/v2/pages/53	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/53.json	(from https://risis.in/dispute-resolution/)
18:52:22	2651/2651	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:21%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fdispute-resolution%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8dab.json	(from https://risis.in/dispute-resolution/)
18:52:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:13%20GMT	https://risis.in/?p=53	C:/My%20Web%20Sites/risis/risis.in/index5fb3.html	(from https://risis.in/dispute-resolution/)
18:52:23	2758/2758	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:22%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fdispute-resolution%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedb803	(from https://risis.in/dispute-resolution/)
18:52:25	1482/1482	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:24%20GMT	https://risis.in/wp-json/wp/v2/pages/55	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/55.json	(from https://risis.in/bank-finance/)
18:52:27	2685/2685	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:26%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fbank-finance%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedc2d0.json	(from https://risis.in/bank-finance/)
18:52:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:19%20GMT	https://risis.in/?p=55	C:/My%20Web%20Sites/risis/risis.in/index8054.html	(from https://risis.in/bank-finance/)
18:52:29	2792/2792	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:28%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fbank-finance%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed3160	(from https://risis.in/bank-finance/)
18:52:30	3042/3042	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:29%20GMT	https://risis.in/wp-json/wp/v2/pages/93	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/93.json	(from https://risis.in/vibhanshu-srivastava/)
18:52:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:24%20GMT	https://risis.in/?p=93	C:/My%20Web%20Sites/risis/risis.in/index36d4.html	(from https://risis.in/vibhanshu-srivastava/)
18:52:32	2466/2466	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:31%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fvibhanshu-srivastava%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed009f.json	(from https://risis.in/vibhanshu-srivastava/)
18:52:34	2532/2532	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:33%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fvibhanshu-srivastava%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedcc96	(from https://risis.in/vibhanshu-srivastava/)
18:52:36	2727/2727	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:35%20GMT	https://risis.in/wp-json/wp/v2/pages/91	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/91.json	(from https://risis.in/nirmit-srivastav/)
18:52:37	2446/2446	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:37%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fnirmit-srivastav%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed5c09.json	(from https://risis.in/nirmit-srivastav/)
18:52:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:29%20GMT	https://risis.in/?p=91	C:/My%20Web%20Sites/risis/risis.in/index5cfa.html	(from https://risis.in/nirmit-srivastav/)
18:52:39	2512/2512	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:38%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fnirmit-srivastav%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed8656	(from https://risis.in/nirmit-srivastav/)
18:52:41	2474/2474	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:40%20GMT	https://risis.in/wp-json/wp/v2/pages/89	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/89.json	(from https://risis.in/suyash-manjul/)
18:52:43	2431/2431	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:42%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fsuyash-manjul%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed5479.json	(from https://risis.in/suyash-manjul/)
18:52:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:34%20GMT	https://risis.in/?p=89	C:/My%20Web%20Sites/risis/risis.in/index3fbb.html	(from https://risis.in/suyash-manjul/)
18:52:45	2497/2497	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:43%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fsuyash-manjul%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed6f88	(from https://risis.in/suyash-manjul/)
18:52:46	2758/2758	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:45%20GMT	https://risis.in/wp-json/wp/v2/pages/87	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/87.json	(from https://risis.in/william-stiller/)
18:52:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:39%20GMT	https://risis.in/?p=87	C:/My%20Web%20Sites/risis/risis.in/index5d38.html	(from https://risis.in/william-stiller/)
18:52:48	2441/2441	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:47%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwilliam-stiller%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedd6a1.json	(from https://risis.in/william-stiller/)
18:52:50	2507/2507	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:49%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwilliam-stiller%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed423e	(from https://risis.in/william-stiller/)
18:52:52	1938/1938	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:51%20GMT	https://risis.in/wp-json/wp/v2/pages/75	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/75.json	(from https://risis.in/are-there-any-other-requirements-for-participating-in-the-network/)
18:52:54	2604/2604	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:53%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fare-there-any-other-requirements-for-participating-in-the-network%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedd2be.json	(from https://risis.in/are-there-any-other-requirements-for-participating-in-the-network/)
18:52:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:45%20GMT	https://risis.in/?p=75	C:/My%20Web%20Sites/risis/risis.in/indexe839.html	(from https://risis.in/are-there-any-other-requirements-for-participating-in-the-network/)
18:52:55	2670/2670	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:54%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fare-there-any-other-requirements-for-participating-in-the-network%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedb6a8	(from https://risis.in/are-there-any-other-requirements-for-participating-in-the-network/)
18:52:57	1842/1842	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:56%20GMT	https://risis.in/wp-json/wp/v2/pages/79	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/79.json	(from https://risis.in/what-services-do-we-provide/)
18:52:59	2504/2504	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:52:58%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-services-do-we-provide%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embeda081.json	(from https://risis.in/what-services-do-we-provide/)
18:52:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:50%20GMT	https://risis.in/?p=79	C:/My%20Web%20Sites/risis/risis.in/index6ffe.html	(from https://risis.in/what-services-do-we-provide/)
18:53:00	2570/2570	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:52:59%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-services-do-we-provide%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embeda87b	(from https://risis.in/what-services-do-we-provide/)
18:53:02	1739/1739	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:01%20GMT	https://risis.in/wp-json/wp/v2/pages/77	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/77.json	(from https://risis.in/what-types-of-lawyers-are-in-the-lawyer-zone-network/)
18:53:04	2593/2593	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:03%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-types-of-lawyers-are-in-the-lawyer-zone-network%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed4284.json	(from https://risis.in/what-types-of-lawyers-are-in-the-lawyer-zone-network/)
18:53:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:52:55%20GMT	https://risis.in/?p=77	C:/My%20Web%20Sites/risis/risis.in/indexb135.html	(from https://risis.in/what-types-of-lawyers-are-in-the-lawyer-zone-network/)
18:53:06	2659/2659	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:53:05%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-types-of-lawyers-are-in-the-lawyer-zone-network%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed02e6	(from https://risis.in/what-types-of-lawyers-are-in-the-lawyer-zone-network/)
18:53:08	1832/1832	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:07%20GMT	https://risis.in/wp-json/wp/v2/pages/73	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/73.json	(from https://risis.in/what-types-of-clients-use-lawyer-zone/)
18:53:09	2542/2542	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:09%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-types-of-clients-use-lawyer-zone%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedf6be.json	(from https://risis.in/what-types-of-clients-use-lawyer-zone/)
18:53:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:53:01%20GMT	https://risis.in/?p=73	C:/My%20Web%20Sites/risis/risis.in/index8cae.html	(from https://risis.in/what-types-of-clients-use-lawyer-zone/)
18:53:12	2608/2608	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:53:10%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fwhat-types-of-clients-use-lawyer-zone%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedebce	(from https://risis.in/what-types-of-clients-use-lawyer-zone/)
18:53:13	2135/2135	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:12%20GMT	https://risis.in/wp-json/wp/v2/pages/65	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/65.json	(from https://risis.in/gene-garam/)
18:53:15	2428/2428	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:14%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fgene-garam%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedf2cf.json	(from https://risis.in/gene-garam/)
18:53:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:53:07%20GMT	https://risis.in/?p=65	C:/My%20Web%20Sites/risis/risis.in/index7665.html	(from https://risis.in/gene-garam/)
18:53:17	2494/2494	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:53:16%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fgene-garam%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedccce	(from https://risis.in/gene-garam/)
18:53:19	2177/2177	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:18%20GMT	https://risis.in/wp-json/wp/v2/pages/67	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/67.json	(from https://risis.in/madge-chavze/)
18:53:20	2423/2423	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:20%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fmadge-chavze%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed62e2.json	(from https://risis.in/madge-chavze/)
18:53:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Sep%202023%2017:53:12%20GMT	https://risis.in/?p=67	C:/My%20Web%20Sites/risis/risis.in/index96f1.html	(from https://risis.in/madge-chavze/)
18:53:22	2489/2489	---MC-	200	added ('OK')	text/xml	date:Thu,%2014%20Sep%202023%2017:53:21%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fmadge-chavze%2F&format=xml	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embed5dab	(from https://risis.in/madge-chavze/)
18:53:24	1965/1965	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:23%20GMT	https://risis.in/wp-json/wp/v2/pages/69	C:/My%20Web%20Sites/risis/risis.in/wp-json/wp/v2/pages/69.json	(from https://risis.in/seth-coleman/)
18:53:26	2503/2503	---MC-	200	added ('OK')	application/json	date:Thu,%2014%20Sep%202023%2017:53:25%20GMT	https://risis.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frisis.in%2Fseth-coleman%2F	C:/My%20Web%20Sites/risis/risis.in/wp-json/oembed/1.0/embedda79.json	(from https://risis.in/seth-coleman/)
